uti,platform,original_id,description,primary
bhunt/binahunter,binance-smart-chain,0x422603d04d5960d66c6f59dd95e26f9dcf3607a1,binahunter@BinaHunter,TRUE
bmars/binamars,binance-smart-chain,0x46880afc2e6fa41bbbe9787c082f7c23f795465e,binamars@Binamars,TRUE
bgame/binamars-game,binance-smart-chain,0x24a55346c17205f9561122c11f414d422e49cf75,binamars-game@Binamars Game,TRUE
bmon/binamon,binance-smart-chain,0x08ba0619b1e7a582e0bce5bbe9843322c954c340,binamon@Binamon,TRUE
b8/binance8,binance-smart-chain,0xf62a6268e3164926f8435de771706082c73bebd9,binance8@Binance8,TRUE
btcb/binance-bitcoin,binance-smart-chain,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,binance-bitcoin@Binance Bitcoin,TRUE
btcb/binance-bitcoin,harmony-shard-0,0x34224dcf981da7488fdd01c7fdd64e74cd55dcf7,binance-bitcoin@Binance Bitcoin,
bnb/binancecoin,bnb,bnb,binancecoin@BNB,TRUE
bnb/binance-coin-wormhole,ethereum,0x418d75f65a02b3d53b2418fb8e1fe493759c7605,binance-coin-wormhole@Binance Coin (Wormhole),TRUE
bnb/binance-coin-wormhole,solana,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,binance-coin-wormhole@Binance Coin (Wormhole),
bnb/binance-coin-wormhole,terra,terra1cetg5wruw2wsdjp7j46rj44xdel00z006e9yg8,binance-coin-wormhole@Binance Coin (Wormhole),
bnb/binance-coin-wormhole,polygon-pos,0xecdcb5b88f8e3c15f95c720c51c71c9e2080525d,binance-coin-wormhole@Binance Coin (Wormhole),
bnb/binance-coin-wormhole,avalanche,0x442f7f22b1ee2c842beaff52880d4573e9201158,binance-coin-wormhole@Binance Coin (Wormhole),
beth/binance-eth,binance-smart-chain,0x250632378e573c6be1ac2f97fcdf00515d0aa91b,binance-eth@Binance ETH staking,TRUE
bihodl/binancehodl,binance-smart-chain,0x56ea3a560086d7961cfa29b4ede10eb2300f53e4,binancehodl@BinanceHODL,TRUE
bmcc/binance-multi-chain-capital,binance-smart-chain,0xb6d8ee99d5d6cfe7d80b666e6ff5e74e3f72756b,binance-multi-chain-capital@Binance Multi-Chain Capital,TRUE
avax/binance-peg-avalanche,binance-smart-chain,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,binance-peg-avalanche@Binance-Peg Avalanche,TRUE
bch/binance-peg-bitcoin-cash,binance-smart-chain,0x8ff795a6f4d97e7887c79bea79aba5cc76444adf,binance-peg-bitcoin-cash@Binance-Peg Bitcoin Cash,TRUE
ada/binance-peg-cardano,binance-smart-chain,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,binance-peg-cardano@Binance-Peg Cardano,TRUE
ada/binance-peg-cardano,harmony-shard-0,0x582617bd8ca80d22d4432e63fda52d74dcdcee4c,binance-peg-cardano@Binance-Peg Cardano,
doge/binance-peg-dogecoin,binance-smart-chain,0xba2ae424d960c26247dd6c32edc70b295c744c43,binance-peg-dogecoin@Binance-Peg Dogecoin,TRUE
doge/binance-peg-dogecoin,harmony-shard-0,0xf155e1a57db0ca820ae37ab4050e0e4c7cfcecd0,binance-peg-dogecoin@Binance-Peg Dogecoin,
eos/binance-peg-eos,binance-smart-chain,0x56b6fb708fc5732dec1afc8d8556423a2edccbd6,binance-peg-eos@Binance-Peg EOS,TRUE
fil/binance-peg-filecoin,binance-smart-chain,0x0d8ce2a99bb6e3b7db580ed848240e4a0f9ae153,binance-peg-filecoin@Binance-Peg Filecoin,TRUE
iotx/binance-peg-iotex,binance-smart-chain,0x9678e42cebeb63f23197d726b29b1cb20d0064e5,binance-peg-iotex@Binance-Peg IoTeX,TRUE
ltc/binance-peg-litecoin,binance-smart-chain,0x4338665cbb7b2485a8855a139b75d5e34ab0db94,binance-peg-litecoin@Binance-Peg Litecoin,TRUE
ont/binance-peg-ontology,binance-smart-chain,0xfd7b3a77848f1c2d67e05e54d78d174a0c850335,binance-peg-ontology@Binance-Peg Ontology,TRUE
dot/binance-peg-polkadot,binance-smart-chain,0x7083609fce4d1d8dc0c979aab8c869ea2c873402,binance-peg-polkadot@Binance-Peg Polkadot,TRUE
xrp/binance-peg-xrp,binance-smart-chain,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,binance-peg-xrp@Binance-Peg XRP,TRUE
bscgirl/binance-smart-chain-girl,binance-smart-chain,0x5c6fb802f173dba15e2caada433032b1368af59f,binance-smart-chain-girl@Binance Smart Chain Girl,TRUE
bscgirl/binance-smart-chain-girl,ethereum,0x4e9a46ea6a22f3894abee2302ad42fd3b69e21e2,binance-smart-chain-girl@Binance Smart Chain Girl,
bscgirl/binance-smart-chain-girl,polygon-pos,0x4e9a46ea6a22f3894abee2302ad42fd3b69e21e2,binance-smart-chain-girl@Binance Smart Chain Girl,
busd/binance-usd,ethereum,0x4fabb145d64652a948d72533023f6e7a623c7c53,binance-usd@Binance USD,TRUE
busd/binance-usd,binance-smart-chain,0xe9e7cea3dedca5984780bafc599bd69add087d56,binance-usd@Binance USD,
busd/binance-usd,avalanche,0x19860ccb0a68fd4213ab9d8266f7bbf05a8dde98,binance-usd@Binance USD,
busd/binance-usd,harmony-shard-0,0xe176ebe47d621b984a73036b9da5d834411ef734,binance-usd@Binance USD,
busd/binance-usd,iotex,0x84abcb2832be606341a50128aeb1db43aa017449,binance-usd@Binance USD,
busd/binance-usd,okex-chain,0x332730a4f6e03d9c55829435f10360e13cfa41ff,binance-usd@Binance USD,
busd/binance-usd,moonriver,0x5d9ab5522c64e1f6ef5e3627eccc093f56167818,binance-usd@Binance USD,
busd/binance-usd,sora,0x00567d096a736f33bf78cad7b01e33463923b9c933ee13ab7e3fb7b23f5f953a,binance-usd@Binance USD,
busd/binance-usd,cronos,0xc74d59a548ecf7fc1754bb7810d716e9ac3e3ae5,binance-usd@Binance USD,
busd/binance-usd,fuse,0x6a5f6a8121592becd6747a38d67451b310f7f156,binance-usd@Binance USD,
busd/binance-usd,meter,0x24aa189dfaa76c671c279262f94434770f557c35,binance-usd@Binance USD,
busd/binance-usd,theta,0x7b37d0787a3424a0810e02b24743a45ebd5530b2,binance-usd@Binance USD,
busd/binance-usd,moonbeam,0xa649325aa7c5093d12d6f98eb4378deae68ce23f,binance-usd@Binance USD,
busd/binance-usd,milkomeda-cardano,0x218c3c3d49d0e7b37aff0d8bb079de36ae61a4c0,binance-usd@Binance USD,
busd/binance-usd,elastos,0x9f1d0ed4e041c503bd487e5dc9fc935ab57f9a57,binance-usd@Binance USD,
busd/binance-usd,polygon-pos,0xdab529f40e671a1d4bf91361c21bf9f0c9712ab7,binance-usd@Binance USD,
busd/binance-usd,astar,0x4bf769b05e832fcdc9053fffbc78ca889acb5e1e,binance-usd@Binance USD,
busdet/binance-usd-wormhole,solana,33fsBLA8djQm82RpHmE3SuVrPGtZBWNYExsEUeKX1HXX,binance-usd-wormhole@Binance USD (Wormhole),TRUE
busdet/binance-usd-wormhole,binance-smart-chain,0x035de3679e692c471072d1a09beb9298fbb2bd31,binance-usd-wormhole@Binance USD (Wormhole),
busdbs/binance-usd-wormhole-from-bsc,solana,5RpUwQ8wtdPCZHhu6MERp2RGrpobsbZ6MH5dDHkUjs2,binance-usd-wormhole-from-bsc@Binance USD (Wormhole from BSC),TRUE
busdbs/binance-usd-wormhole-from-bsc,ethereum,0x7b4b0b9b024109d182dcf3831222fbda81369423,binance-usd-wormhole-from-bsc@Binance USD (Wormhole from BSC),
busdbs/binance-usd-wormhole-from-bsc,terra,terra1skjr69exm6v8zellgjpaa2emhwutrk5a6dz7dd,binance-usd-wormhole-from-bsc@Binance USD (Wormhole from BSC),
busdbs/binance-usd-wormhole-from-bsc,polygon-pos,0xa8d394fe7380b8ce6145d5f85e6ac22d4e91acde,binance-usd-wormhole-from-bsc@Binance USD (Wormhole from BSC),
busdbs/binance-usd-wormhole-from-bsc,avalanche,0xa41a6c7e25ddd361343e8cb8cfa579bbe5eedb7a,binance-usd-wormhole-from-bsc@Binance USD (Wormhole from BSC),
busdbs/binance-usd-wormhole-from-bsc,oasis,0xf6568fd76f9fcd1f60f73b730f142853c5ef627e,binance-usd-wormhole-from-bsc@Binance USD (Wormhole from BSC),
bbtc/binance-wrapped-btc,ethereum,0x9be89d2a4cd102d8fecc6bf9da793be995c22541,binance-wrapped-btc@Binance Wrapped BTC,TRUE
bdot/binance-wrapped-dot,ethereum,0x7884f51dc1410387371ce61747cb6264e1daee0b,binance-wrapped-dot@Binance Wrapped DOT,TRUE
bpet/binapet,binance-smart-chain,0x24d787e9b88cb62d74e961c1c1d78e4ee47618e5,binapet@Binapet,TRUE
bin/binarium,binarium,bin,binarium@Binarium,TRUE
kitty/binary-cat,avalanche,0xbca7f1998dc9ffb70b086543a808960a460abca7,binary-cat@Binary Cat,TRUE
byte/binarydao,metis-andromeda,0x721532bc0da5ffaeb0a6a45fb24271e8098629a7,binarydao@BinaryDAO,TRUE
bnx/binaryx,binance-smart-chain,0x8c851d1a123ff703bd1f9dabe631b69902df5f97,binaryx@BinaryX,TRUE
bcnt/bincentive,ethereum,0x9669890e48f330acd88b78d63e1a6b3482652cd9,bincentive@Bincentive,TRUE
bin/binemon,binance-smart-chain,0xe56842ed550ff2794f010738554db45e60730371,binemon@Binemon,TRUE
bingdwendwen/bingdwendwen,binance-smart-chain,0x775205af1cf9853577c4b0fc1e6d9ec956a116a6,bingdwendwen@BingDwenDwen,TRUE
bdoge/bingo-doge,binance-smart-chain,0x484cc3eb4e6c963adde0a75c5a9025e8cbfc0e5b,bingo-doge@Bingo Doge,TRUE
bgof/bingo-family,binance-smart-chain,0x5f949de3131f00b296fc4c99058d40960b90fabc,bingo-family@Bingo Family,TRUE
bingo/bingo-game,binance-smart-chain,0xd3be8ed77fbdaf42e5395d9d7fb72bcb4110cfb0,bingo-game@Bingo Game,TRUE
sbgo/bingo-share,binance-smart-chain,0x53f39324fbb209693332b87aa94d5519a1a49ab0,bingo-share@Bingo Share,TRUE
bnj/binjit-coin,binjit coin,bnj,binjit-coin@Binjit Coin,TRUE
binom/binom-protocol,binance-smart-chain,0x6a4368c8358488c0ab37f561fcb16ab751917201,binom-protocol@Binom Protocol,TRUE
bino/binopoly,binance-smart-chain,0xa2df7a11baf8bb555e93b99684a2de0f105eb592,binopoly@Binopoly,TRUE
binspirit/binspirit,fantom,0x44e314190d9e4ce6d4c0903459204f8e21ff940a,binspirit@binSPIRIT,TRUE
bsr/binstarter,binance-smart-chain,0xab287e6d370c61f105630e656b5468acb4d00423,binstarter@BinStarter,TRUE
bntx/bintex-futures,ethereum,0x86d1d12523b65203851c571fcc029bf90903fb6d,bintex-futures@Bintex Futures,TRUE
bntx/bintex-futures,tron,TShRHNNhJCfi8th3uyUMzeASPXAuFaiLVE,bintex-futures@Bintex Futures,
bntx/bintex-futures,binance-smart-chain,0x0ec04ece89609e545b8768e303986421ffc32eaf,bintex-futures@Bintex Futures,
bkkg/biokkoin,ethereum,0x8af22fbdefe01b4dc7960ec04ec73e8502f4a6b0,biokkoin@Biokkoin,TRUE
biofi/biometric-financial,avalanche,0x9366d30feba284e62900f6295bc28c9906f33172,biometric-financial@Biometric Financial,TRUE
biot/biopassport,ethereum,0xc07a150ecadf2cc352f5586396e344a6b17625eb,biopassport@Bio Passport,TRUE
bios/bios,ethereum,0xaaca86b876ca011844b5798eca7a67591a9743c8,bios@0x_nodes,TRUE
bios/bios,polygon-pos,0xe20d2df5041f8ed06976846470f727295cdd4d23,bios@0x_nodes,
bios/bios,metis-andromeda,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,bios@0x_nodes,
bios/bios,binance-smart-chain,0xcf87d3d50a98a7832f5cfdf99ae1b88c7cfba4a7,bios@0x_nodes,
bios/bios,avalanche,0xd7783a275e53fc6746dedfbad4a06059937502a4,bios@0x_nodes,
bios/bios,fantom,0x75e0eb8e6d92ab832bb11e46c041d06a89ac5f0d,bios@0x_nodes,
btrn/biotron,ethereum,0x03c780cd554598592b97b7256ddaad759945b125,biotron@Biotron,TRUE
bir/birake,birake,bir,birake@Birake,TRUE
birb/birb,binance-smart-chain,0x82a479264b36104be4fdb91618a59a4fc0f50650,birb@Birb,TRUE
bird/birdchain,binance-smart-chain,0xc9c7c6a590e82c576de7553142d47a5fb63f9e90,birdchain@Birdchain,TRUE
bird/birdchain,ethereum,0x026e62dded1a6ad07d93d39f96b9eabd59665e0d,birdchain@Birdchain,
bird/bird-money,ethereum,0x70401dfd142a16dc7031c56e862fc88cb9537ce0,bird-money@Bird.Money,TRUE
bird/bird-money,binance-smart-chain,0x8780fea4c6b242677d4a397fe1110ac09ce99ad2,bird-money@Bird.Money,
bird/bird-money,solana,FTPnEQ3NfRRZ9tvmpDW6JFrvweBE5sanxnXSpJL1dvbB,bird-money@Bird.Money,
bird/birdy-finance,avalanche,0x4480b4ddfb15fe6518817ef024d8b493aff2db54,birdy-finance@Birdy Finance,TRUE
bison/bishares,binance-smart-chain,0x19a6da6e382b85f827088092a3dbe864d9ccba73,bishares@BiShares,TRUE
bison/bishares,fantom,0xd2f38621c3c65300ecaba7020c05d1350f9c265c,bishares@BiShares,
bison/bishares,cronos,0x3405a1bd46b85c5c029483fbecf2f3e611026e45,bishares@BiShares,
bishufi/bishu-finance,ethereum,0xd49374d1d6d2b2d793035a0116f2b0d19230de26,bishu-finance@Bishu Finance,TRUE
bis/bismuth,binance-smart-chain,0x56672ecb506301b1e32ed28552797037c54d36a9,bismuth@Bismuth,TRUE
bist/bistroo,ethereum,0x6e8908cfa881c9f6f2c64d3436e7b80b1bf0093f,bistroo@Bistroo,TRUE
bist/bistroo,binance-smart-chain,0xbd525e51384905c6c0936a431bc7efb6c4903ea0,bistroo@Bistroo,
bsw/biswap,binance-smart-chain,0x965f527d9159dce6288a2219db51fc6eef120dd1,biswap@Biswap,TRUE
biswap/biswap-token,binance-smart-chain,0x3f3608a1896c0d29c95df5b3f2bb549b755a5674,biswap-token@Biswap Token,TRUE
b2m/bit2me,ethereum,0xd7c302fc3ac829c7e896a32c4bd126f3e8bd0a1f,bit2me@Bit2Me,TRUE
b2m/bit2me,binance-smart-chain,0x6e2a5ea25b161befa6a8444c71ae3a89c39933c6,bit2me@Bit2Me,
alg/bitalgo,bitalgo,alg,bitalgo@Bitalgo,TRUE
bitant/bitant,ethereum,0x15ee120fd69bec86c1d38502299af7366a41d1a6,bitant@BitANT,TRUE
bitant/bitant,optimistic-ethereum,0x5029c236320b8f15ef0a657054b84d90bfbeded3,bitant@BitANT,
bita/bitastir,ethereum,0x284b19a5fa65f706422c0c86566e407b0e70e537,bitastir@BitAstir,TRUE
btz/bitazza,ethereum,0x5fbc3cb8b428cc00a04808870295d39962cc7fee,bitazza@Bitazza,TRUE
btb/bitball,ethereum,0x06e0feb0d74106c7ada8497754074d222ec6bcdf,bitball@Bitball,TRUE
btrs/bitball-treasure,ethereum,0x73c9275c3a2dd84b5741fd59aebf102c91eb033f,bitball-treasure@Bitball Treasure,TRUE
btb/bitbar,bitbar,btb,bitbar@Bitbar,TRUE
btbs/bitbase-token,ethereum,0x32e6c34cd57087abbd59b5a4aecc4cb495924356,bitbase-token@BitBase Token,TRUE
btbs/bitbase-token,binance-smart-chain,0x6fefd97f328342a8a840546a55fdcfee7542f9a8,bitbase-token@BitBase Token,
bbr/bitberry-token,ethereum,0x7671904eed7f10808b664fc30bb8693fd7237abf,bitberry-token@Bitberry,TRUE
bbkfi/bitblocks-finance,binance-smart-chain,0xfc8e68e30350c6603d3d29fcc8e676380c28fcf4,bitblocks-finance@BitBlocks Finance,TRUE
bfire/bitblocks-fire,binance-smart-chain,0xe5599a12a8ff06a690ffd2790c54a37c74a43208,bitblocks-fire@Bitblocks Fire,TRUE
bbk/bitblocks-project,bitblocks,bbk,bitblocks-project@BitBlocks,TRUE
bbk/bitblocks-project,binance-smart-chain,0x9045b0eda6b6a556cf9b3d81c2db47411714f847,bitblocks-project@BitBlocks,
bbt/bitbook-token,binance-smart-chain,0xd48474e7444727bf500a32d5abe01943f3a59a64,bitbook-token@BitBook,TRUE
bbt/bitboost,ethereum,0x1500205f50bf3fd976466d0662905c9ff254fc9c,bitboost@BitBoost,TRUE
bitbucks/bitbucks,binance-smart-chain,0x51bbc7cd99d55d47dfcbd943fe65ab1756163e74,bitbucks@BitBucks,TRUE
bcna/bitcanna,bitcanna,bcna,bitcanna@BitCanna,TRUE
bitc/bitcash,bitcash,bitc,bitcash@BitCash,TRUE
bcp/bitcashpay-old,ethereum,0xe047705117eb07e712c3d684f5b18e74577e83ac,bitcashpay-old@BitcashPay (Old),TRUE
bcp/bitcashpay-old,binance-smart-chain,0xb44a9b6905af7c801311e8f4e76932ee959c663c,bitcashpay-old@BitcashPay (Old),
bcw/bit-castle-war,binance-smart-chain,0x7907d16318a2936c94a808c5e222a734d4ff8cbe,bit-castle-war@Bit Castle War,TRUE
bitcca/bitcci-cash,ethereum,0xe4d75e9b493458d032a5c3cc1ee9b0712c1ece06,bitcci-cash@Bitcci Cash,TRUE
bceo/bitceo,ethereum,0x19ca83a13b4c4be43fa82c5e415e16f1d86f57f7,bitceo@bitCEO,TRUE
bchc/bitcherry,ethereum,0x2ab05b915c30093679165bcdba9c26d8cd8bee99,bitcherry@BitCherry,TRUE
bitci/bitcicoin,bitcicoin,bitci,bitcicoin@Bitcicoin,TRUE
cat/bitclave,ethereum,0x1234567461d3f8db7496581774bd869c83d51c93,bitclave@BitClave,TRUE
btdx/bitcloud,bitcloud,btdx,bitcloud@Bitcloud,TRUE
deso/bitclout,decentralized social,deso,bitclout@Decentralized Social,TRUE
bff/bitcoffeen,ethereum,0x708aa4e8aaeaad6074dd09cc4e5c52a70452eb39,bitcoffeen@Bitcoffeen,TRUE
btc/bitcoin,bitcoin,btc,bitcoin@Bitcoin,TRUE
btc2/bitcoin-2,bitcoin 2,btc2,bitcoin-2@Bitcoin 2,TRUE
btad/bitcoin-adult,bitcoin adult,btad,bitcoin-adult@Bitcoin Adult,TRUE
best/bitcoin-and-ethereum-standard-token,binance-smart-chain,0x667bebff5cda3c4a460b514ab478da0a8cf80910,bitcoin-and-ethereum-standard-token@Bitcoin and Ethereum Standard,TRUE
btca/bitcoin-anonymous,bitcoin anonymous,btca,bitcoin-anonymous@Bitcoin Anonymous,TRUE
btca/bitcoin-asia,bitcoin asia,btca,bitcoin-asia@Bitcoin Asia,TRUE
bta/bitcoin-asset,binance-smart-chain,0xad9787017e82f6368bbe4893b475caada2258564,bitcoin-asset@Bitcoin Asset (Old),TRUE
bta/bitcoin-asset-2,binance-smart-chain,0x5d2436c74b8ab54f3199f76a0761d30ca64a0827,bitcoin-asset-2@Bitcoin Asset,TRUE
bca/bitcoin-atom,bitcoin atom,bca,bitcoin-atom@Bitcoin Atom,TRUE
btc.b/bitcoin-avalanche-bridged-btc-b,avalanche,0x152b9d0fdc40c096757f570a51e494bd4b943e50,bitcoin-avalanche-bridged-btc-b@Bitcoin Avalanche Bridged (BTC.b),TRUE
btcbam/bitcoinbam,bitcoinbam,btcbam,bitcoinbam@BitcoinBam,TRUE
btcb/bitcoin-bep2,binancecoin,BTCB-1DE,bitcoin-bep2@Bitcoin BEP2,TRUE
btcbr/bitcoin-br,binance-smart-chain,0x0cf8e180350253271f4b917ccfb0accc4862f262,bitcoin-br@Bitcoin BR,TRUE
btcbr/bitcoin-br,xdai,0xa899e4476ff5da39dcd9ddec7a6e2c651d8614bf,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,ethereum,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,polygon-pos,0xb355f4f4cc84a9429a59d5c2b98d77016f7ec482,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,fantom,0xb355f4f4cc84a9429a59d5c2b98d77016f7ec482,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,avalanche,0xb355f4f4cc84a9429a59d5c2b98d77016f7ec482,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,cronos,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,kucoin-community-chain,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,moonriver,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,hoo,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,huobi-token,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,harmony-shard-0,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,okex-chain,0xb355f4f4cc84a9429a59d5c2b98d77016f7ec482,bitcoin-br@Bitcoin BR,
btcbr/bitcoin-br,fuse,0xe57425f1598f9b0d6219706b77f4b3da573a3695,bitcoin-br@Bitcoin BR,
btcb/bitcoinbrand,ethereum,0xf2cee90309418353a57717eca26c4f8754f0d84e,bitcoinbrand@BitcoinBrand,TRUE
bch/bitcoin-cash,bitcoin cash,bch,bitcoin-cash@Bitcoin Cash,TRUE
bsv/bitcoin-cash-sv,bitcoin sv,bsv,bitcoin-cash-sv@Bitcoin SV,TRUE
bcity/bitcoin-city-coin,binance-smart-chain,0x81d60ad757634e77d7ac321a90530eb6f0b71fa3,bitcoin-city-coin@Bitcoin City Coin,TRUE
bc/bitcoin-confidential,bitcoin confidential,bc,bitcoin-confidential@Bitcoin Confidential,TRUE
byron/bitcoin-cure,byron,byron,bitcoin-cure@Byron,TRUE
bcd/bitcoin-diamond,bitcoin diamond,bcd,bitcoin-diamond@Bitcoin Diamond,TRUE
bcf/bitcoin-fast,stellar,TCF-GDBQYRIVRMJDZZDPU25ZJSXKCLPVLQOREJNBJCX77RSZJ4BS4CU45JNH,bitcoin-fast@Bitcoin Fast,TRUE
btcf/bitcoin-final,bitcoin final,btcf,bitcoin-final@Bitcoin Final,TRUE
bfc/bitcoin-free-cash,bitcoin free cash,bfc,bitcoin-free-cash@Bitcoin Free Cash,TRUE
god/bitcoin-god,bitcoin god,god,bitcoin-god@Bitcoin God,TRUE
btg/bitcoin-gold,bitcoin gold,btg,bitcoin-gold@Bitcoin Gold,TRUE
bitg/bitcoin-green,bitcoin green,bitg,bitcoin-green@Bitcoin Green,TRUE
bhd/bitcoin-hd,bitcoin hd,bhd,bitcoin-hd@Bitcoin HD,TRUE
bth/bitcoin-hot,bitcoin hot,bth,bitcoin-hot@Bitcoin Hot,TRUE
bti/bitcoin-instant,bitcoin instant,bti,bitcoin-instant@Bitcoin Instant,TRUE
btci/bitcoin-international,binance-smart-chain,0x79f8e9862c5240f316fabf31e5406e497d65484d,bitcoin-international@Bitcoin International,TRUE
ltnm/bitcoin-latinum,bitcoin latinum,ltnm,bitcoin-latinum@Bitcoin Latinum,TRUE
bcl/bitcoinlegend,ethereum,0x7b75e328829f66bb1da0b3bcbe7e8123751a05f7,bitcoinlegend@BitcoinLegend,TRUE
bltg/bitcoin-lightning,block-logic,bltg,bitcoin-lightning@Block-Logic,TRUE
bitmeta/bitcoin-metaverse,binance-smart-chain,0x9971f933c9a451aa5f068ef5f393d39b7cb779fb,bitcoin-metaverse@Bitcoin Metaverse,TRUE
bcm/bitcoinmoney,bitcoinmoney,bcm,bitcoinmoney@BitcoinMoney,TRUE
btcmz/bitcoinmono,bitcoinmono,btcmz,bitcoinmono@BitcoinMono,TRUE
btcn/bitcoin-networks,binance-smart-chain,0x646b8470fea7c413dac19f41b5c97328ebf70de4,bitcoin-networks@Bitcoin Networks,TRUE
btcone/bitcoin-one,ethereum,0x87f5e8c3425218837f3cb67db941af0c01323e56,bitcoin-one@BitCoin One,TRUE
btp/bitcoin-pay,bitcoin pay,btp,bitcoin-pay@Bitcoin Pay,TRUE
xbc/bitcoin-plus,bitcoin plus,xbc,bitcoin-plus@Bitcoin Plus,TRUE
btcp/bitcoin-private,bitcoin private,btcp,bitcoin-private@Bitcoin Private,TRUE
btcp/bitcoin-pro,ethereum,0x723cbfc05e2cfcc71d3d89e770d32801a5eef5ab,bitcoin-pro@Bitcoin Pro,TRUE
btcred/bitcoin-red,ethereum,0x6aac8cb9861e42bf8259f5abdc6ae3ae89909e11,bitcoin-red@Bitcoin Red,TRUE
btrl/bitcoinregular,ethereum,0x388fd8a5145d6ef85aae14d494f93df9d1c7c00c,bitcoinregular@BitcoinRegular,TRUE
btcs/bitcoin-scrypt,bitcoin scrypt,btcs,bitcoin-scrypt@Bitcoin Scrypt,TRUE
bsov/bitcoinsov,ethereum,0x26946ada5ecb57f3a1f91605050ce45c482c9eb1,bitcoinsov@BitcoinSoV,TRUE
bsk/bitcoinstaking,bitcoinstaking,bsk,bitcoinstaking@BitcoinStaking,TRUE
bsh/bitcoin-stash,bitcoin stash,bsh,bitcoin-stash@Bitcoin Stash,TRUE
xbtx/bitcoin-subsidium,bitcoin subsidium,xbtx,bitcoin-subsidium@Bitcoin Subsidium,TRUE
btct/bitcoin-token,bitcointoken,btct,bitcoin-token@BitcoinToken,TRUE
btct/bitcoin-trc20,tron,TN3W4H6rK2ce4vX9YnFQHwKENnHjoxb3m9,bitcoin-trc20@Bitcoin TRC20,TRUE
bct/bitcoin-trust,bitcoin trust,bct,bitcoin-trust@Bitcoin Trust,TRUE
btcu/bitcoin-ultra,bitcoinultra,btcu,bitcoin-ultra@BitcoinUltra,TRUE
btcv/bitcoinv,bitcoinv,btcv,bitcoinv@BitcoinV,TRUE
btcv/bitcoin-vault,bitcoin vault,btcv,bitcoin-vault@Bitcoin Vault,TRUE
bcvt/bitcoinvend,ethereum,0x8d717ab5eac1016b64c2a7fd04720fd2d27d1b86,bitcoinvend@BitcoinVend,TRUE
bcx/bitcoinx,bitcoinx,bcx,bitcoinx@BitcoinX,TRUE
btcx/bitcoinx-2,bitcoinxgames,btcx,bitcoinx-2@BitcoinXGames,TRUE
btcz/bitcoinz,bitcoinz,btcz,bitcoinz@BitcoinZ,TRUE
bca/bitcoiva,binance-smart-chain,0xddae5f343b7768eadaad88a7f520fff54f198211,bitcoiva@Bitcoiva,TRUE
coke/bitcoke,ethereum,0x832c8b1bf8c89f1f827c2bdee2a951530a4e712f,bitcoke@BitCoke,TRUE
btcix/bitcolojix,bitcolojix,btcix,bitcolojix@BITCOLOJIX,TRUE
bme/bitcomine,binance-smart-chain,0xbcba01f7d6cc0a950464a4b98ba8358c4f6b69a0,bitcomine@BitcoMine,TRUE
bm/bitcomo,ethereum,0xe2fe5e7e206e7b46cad6a5146320e5b4b9a18e97,bitcomo@Bitcomo,TRUE
bcc/bitconnect,bitconnect,bcc,bitconnect@Bitconnect,TRUE
bccx/bitconnectx-genesis,bccxgenesis,bccx,bitconnectx-genesis@BCCXGenesis,TRUE
btx/bitcore,bitcore,btx,bitcore@BitCore,TRUE
bic/bitcrex-coin,bitcrex coin,bic,bitcrex-coin@Bitcrex Coin,TRUE
crush/bitcrush,binance-smart-chain,0x0ef0626736c2d484a792508e99949736d0af807e,bitcrush@Bitcrush,TRUE
btcr/bitcurate,ethereum,0x0371f7b219fff864b437bcfb564810f323fffcca,bitcurate@Bitcurate,TRUE
bit/bitdao,ethereum,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,bitdao@BitDAO,TRUE
bdg/bitdegree,ethereum,0x1961b3331969ed52770751fc718ef530838b6dee,bitdegree@BitDegree,TRUE
$bitc/bitecoin,binance-smart-chain,0x9b314254762d282c3079083ac9e56290b00150c2,bitecoin@Bitecoin,TRUE
bed/bit-ecological-digital,bit ecological digital,bed,bit-ecological-digital@Bit Ecological Digital,TRUE
